slice,pattern_id,cfu_id,ratio,coverage,selected
4,147,15,8.14375,0.7625,False
4,202,15,12.36875,0.74375,False
4,53,47,7.871794871794871,0.7435897435897436,False
4,171,51,3.3846153846153846,0.7115384615384616,False
4,147,26,25.54901960784314,0.7058823529411765,False
4,134,51,2.0384615384615383,0.6730769230769231,True
4,255,51,17.076923076923077,0.6730769230769231,False
4,34,52,4.120481927710843,0.6506024096385542,False
4,333,10,1.1818631329113924,0.6489319620253164,True
4,322,10,1.1117209302325581,0.645953488372093,True
4,236,9,2.2444444444444445,0.6370370370370371,True
4,147,9,9.651851851851852,0.6222222222222222,False
4,239,3,1.5555555555555556,0.6172839506172839,True
4,178,51,33.71153846153846,0.6153846153846154,False
4,178,47,22.474358974358974,0.6025641025641025,False
4,34,84,17.1,0.6,False
4,64,18,4.9361702127659575,0.5957446808510638,False
4,147,61,54.291666666666664,0.5833333333333334,False
4,171,9,1.3037037037037038,0.5777777777777777,True
4,34,15,2.1375,0.5625,True
4,147,47,16.705128205128204,0.5512820512820513,False
4,178,3,13.912698412698413,0.5396825396825397,False
4,338,10,1.0279545845518665,0.5322552898675382,True
4,255,4,4.852459016393443,0.5191256830601093,False
4,147,52,15.698795180722891,0.5180722891566265,False
4,259,4,4.896174863387978,0.5136612021857924,False
4,121,3,2.4705882352941178,0.5098039215686274,True
4,338,82,11.431661750245821,0.5024582104228122,False
4,202,1,8.874439461883409,0.5022421524663677,False
4,178,4,9.579234972677595,0.4972677595628415,False
4,259,9,6.637037037037037,0.48148148148148145,False
4,255,1,3.9820627802690582,0.4798206278026906,False
4,134,9,1.2735849056603774,0.46226415094339623,False
4,255,9,6.5777777777777775,0.45925925925925926,False
4,100,1,1.8898305084745763,0.4576271186440678,False
4,34,12,3.842696629213483,0.449438202247191,False
4,259,1,4.017937219730942,0.4484304932735426,False
4,117,61,7.166666666666667,0.4166666666666667,False
4,202,74,61.84375,0.40625,False
4,53,15,3.8375,0.4,False
4,117,9,1.2740740740740741,0.4,False
4,25,32,2.351063829787234,0.34574468085106386,False
4,171,38,3.3846153846153846,0.3269230769230769,False
4,236,38,5.826923076923077,0.3269230769230769,False
4,178,9,12.985185185185186,0.32592592592592595,False
4,292,10,6.306596306068601,0.3171503957783641,False
4,53,36,16.594594594594593,0.2702702702702703,False
4,53,52,7.397590361445783,0.26506024096385544,False
4,39,32,2.4831460674157304,0.25280898876404495,False
4,255,3,7.0476190476190474,0.23809523809523808,False
4,259,3,7.111111111111111,0.23809523809523808,False
4,202,56,48.26829268292683,0.21951219512195122,False
4,49,32,2.554913294797688,0.2138728323699422,False
4,49,18,3.6808510638297873,0.19148936170212766,False
4,202,16,26.039473684210527,0.18421052631578946,False
4,236,3,2.4047619047619047,0.15873015873015872,False
4,117,3,1.3650793650793651,0.14285714285714285,False
4,147,3,10.341269841269842,0.14285714285714285,False
4,178,80,79.68181818181819,0.13636363636363635,False
4,171,3,1.3968253968253967,0.12698412698412698,False
4,117,1,1.2965116279069768,0.12209302325581395,False
4,147,1,5.84304932735426,0.1210762331838565,False
4,333,82,9.942969518190758,0.119960668633235,False
4,292,60,55.73529411764706,0.11764705882352941,False
4,255,38,17.076923076923077,0.11538461538461539,False
4,292,82,1.8633235004916422,0.11504424778761062,False
4,134,3,1.1886792452830188,0.11320754716981132,False
4,64,32,1.9051724137931034,0.11206896551724138,False
4,134,4,1.7264150943396226,0.10377358490566038,False
4,239,84,4.05,0.1,False
4,178,56,42.75609756097561,0.0975609756097561,False
4,259,38,17.23076923076923,0.09615384615384616,False
4,34,3,2.7142857142857144,0.09523809523809523,False
4,322,82,10.57030481809243,0.0943952802359882,False
4,236,1,1.358744394618834,0.09417040358744394,False
4,178,17,8.765,0.085,False
4,255,61,37.0,0.08333333333333333,False
4,259,61,37.333333333333336,0.08333333333333333,False
4,34,16,4.5,0.07894736842105263,False
4,53,70,27.90909090909091,0.045454545454545456,False
4,236,4,1.6557377049180328,0.04371584699453552,False
4,53,4,3.3551912568306013,0.01092896174863388,False
